,Temp,MaxTemp,MinTemp,hPAAtSeaLevel,hPA,Humidity,Visibility,AverageWindSpeed,MaxSustainedWindSpeed,Fog,Percipitation
1446,42.980000000000004,51.8,32.72,1029.6,959.4,82,9.2,4.3,11.1,0,0
1447,38.660000000000004,44.6,30.2,1026.9,956.3,93,2.4,2.8,11.1,1,1
1448,42.260000000000005,50.0,34.16,1025.9,955.9,72,8.2,2.6,11.1,0,0
1449,37.76,51.8,25.7,1030.7,959.9,72,10.8,3.3,14.8,0,0
1450,37.04,51.08,24.08,1028.5,957.7,82,9.5,3.3,11.1,0,0
1451,42.8,51.8,34.16,1020.2,951.9,63,10.6,17.0,40.7,0,0
1452,38.12,46.4,32.0,1023.4,953,52,15.3,14.6,25.9,0,0
1453,31.46,44.6,19.4,1025.3,953.9,69,11.6,5.6,11.1,0,0
1454,30.74,44.6,19.4,1026.6,955.5,72,10.8,4.8,11.1,0,0
1455,28.94,42.8,18.32,1028.9,957,78,10.1,1.9,7.6,0,0
1456,30.38,43.16,19.4,1029.1,957.1,76,6.1,3.0,7.6,0,0
1457,31.46,46.4,19.4,1029.6,957.9,80,6.9,4.4,9.4,0,0
1458,30.92,37.76,21.92,1028.4,957.3,94,2.4,4.3,9.4,1,0
1459,48.56,59.0,34.7,1021.7,952.8,87,7.2,20.0,44.3,1,1
1460,55.58,59.72,51.8,1015.9,948.5,82,11.4,30.7,40.7,0,1
1461,45.86,57.2,33.8,1014.5,946.6,65,13.0,25.6,51.9,0,1
1462,39.92,50.0,32.0,1030.3,959.4,55,13.4,12.2,25.9,0,0
1463,34.16,45.32,23.0,1030.2,958.7,76,10.8,2.8,9.4,0,0
1464,37.04,48.2,25.880000000000003,1026.6,956.2,78,9.0,5.2,40.7,0,0
1465,43.16,53.6,34.52,1026,956.4,79,10.1,3.7,11.1,0,0
1466,46.76,54.5,35.6,1027.3,958.1,60,13.2,16.7,33.5,0,0
1469,42.980000000000004,53.6,32.72,1033.4,963.1,63,12.6,15.7,42.4,0,0
1470,39.02,53.6,26.42,1033,962.9,65,10.1,5.4,7.6,0,0
1471,39.38,57.2,26.6,1029.9,959.5,68,10.9,3.9,11.1,0,0
1472,46.22,55.94,30.74,1027,958,58,14.3,18.9,37,0,0
1473,37.76,52.7,23.0,1035.6,963.9,50,14.2,8.5,29.4,0,0
1474,36.86,54.32,22.1,1033.3,961.6,49,12.2,5.4,11.1,0,0
1475,37.94,57.92,23.36,1029.4,959.1,60,11.7,5.0,11.1,0,0
1476,37.76,53.6,24.08,1028,957,66,10.3,5.0,11.1,0,0
1477,39.92,50.0,21.2,1023.8,952,85,8.7,8.1,24.1,0,1
1478,48.379999999999995,51.8,39.2,1014.4,947.5,65,11.9,20.7,29.4,0,1
1479,40.82,48.2,31.64,1026,956.2,80,13.4,10.7,24.1,0,0
1480,45.14,51.8,35.6,1025.9,956.2,70,12.7,10.0,25.9,0,1
1481,39.92,50.72,30.56,1032.1,961.8,77,10.8,9.8,22.2,0,0
1482,42.260000000000005,50.0,35.42,1030.5,960.7,86,10.1,7.8,18.3,0,0
1483,47.120000000000005,53.6,34.16,1026.7,957.2,87,10.9,16.9,37,0,0
1484,54.86,62.6,49.28,1025.2,957.3,86,11.6,21.7,33.5,0,0
1485,54.86,60.8,48.2,1023.5,955,76,12.1,16.9,25.9,0,0
1486,51.44,59.0,44.6,1018.9,951,78,12.1,21.7,33.5,0,0
1487,46.22,53.96,41.0,1026.1,956.9,84,7.1,9.6,18.3,1,0
1488,48.2,58.1,41.0,1025.6,956.4,80,12.6,12.0,22.2,0,0
1489,44.96,51.8,33.08,1025.3,955.6,91,6.4,10.2,27.8,0,1
1490,51.8,59.0,44.6,1021.9,954,83,11.7,9.6,18.3,0,1
1491,42.260000000000005,46.4,37.4,1029.2,960,96,2.1,3.0,13,1,0
1492,42.44,47.3,39.2,1030.1,960,93,2.6,2.4,11.1,1,0
1493,45.14,55.4,39.2,1029.5,960.4,81,4.7,3.7,11.1,1,0
1494,44.239999999999995,58.1,32.0,1032.7,963.8,60,11.1,5.0,7.6,0,0
1495,42.8,62.6,26.6,1034.5,964,64,11.9,3.3,7.6,0,0
1496,45.14,68.0,27.5,1034.6,962.2,61,12.6,5.2,7.6,0,0
1497,46.04,64.4,32.0,1029,959,63,10.0,3.9,11.1,0,0
1498,41.18,54.32,28.4,1027.5,957,85,6.0,3.3,7.6,1,0
1499,46.94,53.6,35.6,1020.9,951.3,84,7.4,17.6,33.5,1,1
1500,52.34,57.2,46.4,1012,943.7,80,12.6,20.2,31.3,0,0
1501,46.22,50.36,41.0,1010.4,942,79,11.9,3.9,11.1,0,1
1502,41.72,53.6,28.04,1020.1,950.8,72,12.2,6.1,14.8,0,0
1503,44.96,47.3,41.0,1022.6,953.4,91,7.6,5.6,11.1,0,1
1504,51.620000000000005,59.0,44.6,1019.7,951.5,83,9.8,15.7,44.3,0,1
1506,56.48,61.519999999999996,52.879999999999995,1027.6,958.9,75,10.9,19.8,25.9,0,0
1507,52.34,60.8,46.04,1028.7,959.7,80,9.0,8.7,22.2,1,0
1508,51.08,59.9,39.92,1022.7,953.9,83,9.2,13.9,38.9,1,1
1509,47.66,53.6,39.2,1026,957.1,51,13.5,12.2,25.9,0,0
1510,44.06,59.0,31.28,1028.8,959.4,62,13.4,4.8,11.1,0,0
1511,46.76,64.4,29.84,1028.5,957.9,66,11.4,4.4,11.1,0,0
1512,49.1,62.6,39.2,1022.3,954.3,68,11.3,11.3,37,0,0
1513,44.6,54.86,36.5,1025,955.4,61,13.2,9.4,14.8,0,0
1514,42.620000000000005,57.56,29.48,1024.3,954.4,62,12.4,7.4,22.2,0,0
1515,54.68,68.36,41.0,1020.6,952.7,62,14.2,17.8,33.5,0,0
1516,54.86,62.6,45.5,1016.2,948.2,68,13.4,20.0,40.7,0,0
1517,43.34,50.0,37.4,1012.8,944.7,55,10.8,24.1,40.7,0,1
1518,42.260000000000005,51.8,36.5,1022.8,954.4,46,12.6,21.7,31.3,0,0
1519,42.620000000000005,55.04,28.76,1027,956.5,44,13.2,16.1,25.9,0,0
1520,49.46,64.94,32.0,1019.6,950.9,44,12.6,13.0,33.5,0,0
1521,45.68,57.2,30.2,1022.5,953.3,56,11.9,8.9,33.5,0,0
1522,46.58,54.32,38.48,1019,950.2,58,11.7,25.0,46.5,0,1
1523,46.76,55.4,35.6,1020.5,951.3,47,11.7,18.1,29.4,0,0
1524,54.86,62.6,48.2,1014.8,947.3,69,11.4,26.7,37,0,1
1525,51.08,57.2,41.0,1015.9,947.8,55,12.4,16.5,33.5,0,0
1526,42.620000000000005,53.6,28.4,1020.1,950.9,52,11.9,8.3,18.3,0,0
1527,44.42,51.8,34.52,1018.7,949.6,51,14.3,17.4,33.5,0,0
1528,44.42,60.8,25.7,1017.8,948.6,55,14.3,5.2,18.3,0,0
1529,48.379999999999995,59.0,34.88,1007.8,940.4,67,10.6,13.3,27.8,0,1
1530,53.96,62.959999999999994,47.84,1006.1,939.5,66,10.8,13.3,29.4,0,1
1531,57.2,70.34,48.2,1011.5,944.5,45,12.7,22.4,37,0,0
1532,53.06,66.2,42.8,1014.6,946.7,60,11.6,7.6,18.3,0,1
1533,50.54,66.56,33.44,1014.6,946.5,52,13.0,8.1,22.2,0,0
1534,50.18,68.0,30.2,1013.4,944.9,49,10.6,10.0,27.8,0,0
1535,49.64,60.8,37.04,1014,946.1,48,14.2,11.1,25.9,0,0
1537,51.26,69.25999999999999,33.8,1021.7,953.6,56,11.6,5.6,11.1,0,0
1538,53.06,70.7,33.08,1021.6,953.4,51,12.7,10.4,22.2,0,0
1539,54.14,69.8,35.6,1022.9,954.5,52,11.3,7.4,22.2,0,0
1540,53.78,68.0,36.68,1025.4,956.8,50,10.8,4.3,9.4,0,0
1541,51.8,67.28,35.6,1027.6,959.3,49,11.4,10.7,22.2,0,0
1542,49.28,64.4,32.72,1031,961.1,53,10.6,3.7,11.1,0,0
1543,53.06,71.6,34.16,1028,959.1,43,11.9,4.3,11.1,0,0
1544,57.92,72.32,43.16,1023.8,956,42,10.6,6.7,11.1,0,0
1545,59.540000000000006,72.68,43.879999999999995,1022,954.6,37,12.4,7.4,11.1,0,0
1546,57.2,71.6,37.4,1020.6,951.5,42,12.7,6.7,18.3,0,0
1547,57.92,68.0,46.4,1018.2,950.8,45,12.2,8.3,24.1,0,0
1548,57.74,69.8,41.0,1017.9,950.5,51,11.4,13.5,35.2,0,0
1549,53.96,64.4,42.8,1020.6,952.6,38,14.5,16.7,25.9,0,0
1550,50.36,65.3,32.36,1030,960.6,35,12.7,5.6,11.1,0,0
1551,54.32,71.6,33.8,1029.9,961.1,38,11.9,2.2,11.1,0,0
1552,57.56,74.12,37.76,1025.2,957.8,45,14.3,4.6,14.8,0,0
1553,57.74,74.12,39.2,1020.7,952.8,44,14.5,7.0,14.8,0,0
1554,58.1,74.12,39.2,1019.5,952.6,41,11.7,5.6,11.1,0,0
1555,60.08,77.0,39.2,1020,953.5,40,12.9,5.6,11.1,0,0
1556,64.04,77.9,42.8,1021,955.1,37,11.6,4.1,18.3,0,0
1557,63.68,80.6,42.8,1019.2,952.1,33,12.6,6.9,14.8,0,0
1558,64.04,79.7,44.6,1014.7,948.1,41,15.0,3.9,18.3,0,0
1559,66.02,83.48,46.76,1011.8,946,39,14.2,5.9,14.8,0,0
1560,65.84,82.4,48.2,1012.4,946.3,38,12.6,5.0,9.4,0,0
1561,64.94,82.4,44.6,1013.6,947.5,37,12.9,8.7,14.8,0,0
1562,66.74000000000001,83.12,45.68,1016.5,949.6,40,13.2,5.6,18.3,0,0
1563,65.12,79.52,51.08,1013.7,947.5,37,10.8,15.2,37,0,0
1564,58.82,70.7,47.84,1017.9,950.8,43,12.9,18.1,29.4,0,0
1565,58.459999999999994,71.6,46.76,1018.9,952.2,37,14.3,18.9,22.2,0,0
1566,55.22,66.56,42.8,1016.7,950.1,46,10.6,15.9,29.4,0,0
1567,57.92,74.3,37.4,1016.3,949,47,13.5,6.7,16.5,0,0
1568,63.14,78.8,41.0,1008.9,943.1,41,14.3,10.0,29.4,0,0
1569,62.42,71.6,42.8,1004.1,938.7,41,12.4,14.1,33.5,0,0
1570,53.6,64.4,42.8,1006.9,939.6,45,13.0,17.6,25.9,0,0
1571,45.14,53.6,35.6,1008.1,939.9,46,14.5,14.3,27.8,0,1
1572,42.980000000000004,53.6,33.08,1011.4,943.4,60,10.9,12.4,33.5,0,1
1573,41.36,51.8,26.6,1015.3,945.7,65,11.7,8.7,25.9,0,1
1574,44.06,53.6,35.24,1014.5,945.8,63,12.4,9.4,27.8,0,1
1575,46.04,59.36,28.76,1014.5,945.4,49,12.6,10.2,22.2,0,0
1576,51.08,65.48,31.1,1011.5,944,39,13.4,7.6,18.3,0,0
1577,47.84,51.8,41.0,1009,941.5,78,8.7,5.4,18.3,0,1
1578,55.76,65.3,48.92,1010.6,943.7,71,10.5,2.8,11.1,0,1
1579,62.42,76.1,48.2,1018.5,951.9,53,10.8,5.6,14.8,0,0
1580,65.66,79.7,48.2,1019.7,952.8,45,10.5,4.3,14.8,0,0
1581,67.64,82.04,52.879999999999995,1016,950.2,44,12.7,6.1,20.6,0,0
1582,64.75999999999999,82.4,54.32,1017.9,951.4,57,12.7,9.1,31.3,0,1
1583,65.66,78.44,55.04,1019.4,952.9,52,10.8,9.6,22.2,0,0
1584,66.92,80.6,51.8,1019.4,953.7,47,11.9,6.9,14.8,0,0
1585,68.18,81.5,50.0,1018.8,952.4,34,13.4,10.4,22.2,0,0
1586,66.74000000000001,77.0,55.4,1016.5,950.2,34,13.8,6.9,13,0,0
1587,69.62,82.4,54.68,1015.1,949.3,39,13.7,7.4,33.5,0,1
1588,68.18,84.2,57.2,1015.5,950.7,58,11.9,9.3,29.4,0,1
1589,66.2,77.36,54.32,1015,949.2,60,14.8,9.1,29.4,0,1
1590,65.84,75.2,56.84,1010.2,944.8,59,10.9,8.0,27.8,0,1
1591,60.62,68.36,51.8,1004.2,938.1,51,12.6,24.8,55.4,0,1
1592,56.66,65.3,47.3,1007.3,940.8,46,13.8,26.1,40.7,0,0
1593,55.4,69.25999999999999,40.1,1018,950.6,38,12.9,6.5,13,0,0
1594,62.42,75.56,48.2,1016.1,949.5,43,11.1,9.4,22.2,0,0
1595,67.82,78.8,57.2,1013.2,947.3,55,13.8,11.9,35.2,0,1
1596,67.1,73.4,62.24,1012,945.9,52,13.4,23.2,37,0,0
1597,68.9,80.6,56.48,1014.9,949,42,13.4,20.6,33.5,0,0
1598,68.54,77.9,61.88,1013.3,947.3,51,11.6,18.3,29.4,0,0
1599,66.38,78.8,50.0,1013.9,948.6,51,12.4,9.4,20.6,0,0
1600,66.2,80.6,53.6,1019.2,953.2,44,14.2,14.8,25.9,0,0
1601,64.94,80.6,43.7,1018.6,952.4,35,13.8,5.9,11.1,0,0
1602,68.0,78.8,55.76,1014.3,948.6,42,10.5,12.6,20.6,0,0
1603,69.44,85.28,50.36,1010.7,944.5,38,12.7,7.6,22.2,0,0
1604,69.08,80.6,54.86,1008,942.6,40,12.2,15.7,31.3,0,0
1605,66.56,75.2,53.6,1010.2,945.2,41,11.7,13.5,25.9,0,0
1606,66.02,81.5,48.2,1016.2,949.9,40,14.8,9.1,18.3,0,0
1607,69.98,85.1,49.1,1017.8,952,35,14.0,9.3,18.3,0,0
1608,74.84,89.6,54.32,1017,951.7,36,14.8,13.0,25.9,0,0
1609,73.75999999999999,88.52,57.2,1015.4,950.3,37,13.5,13.3,29.4,0,0
1610,63.68,75.2,53.6,1019,952.8,41,14.8,20.0,25.9,0,0
1611,61.519999999999996,73.4,47.3,1021,953.3,40,14.5,15.6,35.2,0,0
1612,64.4,82.4,44.6,1019,952,38,15.0,7.6,22.2,0,0
1613,69.98,84.2,54.5,1012.9,947.5,41,13.4,9.8,25.9,0,0
1614,70.52,84.74,54.5,1014.2,948.8,44,13.4,8.7,18.3,0,0
1615,74.66,89.24,58.28,1014.1,948.9,42,14.8,6.9,18.3,0,0
1616,75.74000000000001,90.5,59.540000000000006,1013.2,948.5,41,13.8,8.7,20.6,0,1
1617,73.94,86.9,59.9,1013.2,948.1,43,11.4,9.3,29.4,0,0
1618,71.24000000000001,86.0,56.3,1015.3,948.6,52,11.3,8.9,25.9,0,1
1619,66.02,77.0,59.36,1014.6,948.1,69,10.3,9.4,22.2,0,1
1620,67.64,78.8,56.3,1013.1,947.1,64,11.6,8.5,25.9,0,0
1621,65.84,77.0,52.52,1012.8,946.4,55,12.2,8.3,18.3,0,1
1622,66.74000000000001,79.16,50.72,1010.3,944.4,41,16.6,9.6,22.2,0,0
1623,69.08,82.4,53.6,1006.5,942.3,44,15.3,9.4,25.9,0,0
1624,69.44,82.04,50.9,1011.6,946.1,38,13.2,13.7,25.9,0,0
1625,72.5,82.75999999999999,50.9,1010.7,946,39,11.6,8.1,18.3,0,0
1626,71.96,86.0,57.2,1012.3,946.9,46,10.8,9.1,37,0,1
1627,73.58,86.0,57.92,1013.9,948.6,45,12.1,12.4,25.9,0,0
1628,76.28,88.16,58.459999999999994,1015,950.2,35,13.4,9.8,22.2,0,0
1629,78.08,92.3,57.56,1016.2,951.4,35,13.4,4.1,14.8,0,0
1630,81.14,94.1,65.12,1014.2,949.6,35,12.9,8.0,20.6,0,0
1631,77.36,86.0,69.8,1015.8,951.4,40,10.8,16.1,37,0,0
1632,76.28,90.5,60.8,1018.9,953.5,47,12.1,6.7,18.3,0,0
1633,79.88,93.2,63.86,1014.7,950.3,43,11.9,10.4,25.9,0,1
1634,80.06,92.11999999999999,65.48,1007,942.9,44,10.8,12.6,25.9,0,0
1635,75.38,89.41999999999999,61.16,1006.8,941.9,48,9.3,9.8,31.3,0,1
1636,68.18,79.16,60.8,1010.6,945.5,69,10.6,9.4,22.2,0,1
1637,67.82,75.2,59.0,1010.4,945,58,11.3,7.0,18.3,0,0
1638,70.88,82.4,58.1,1011.5,945.6,59,10.9,11.5,33.5,0,1
1639,71.24000000000001,80.6,58.1,1013.1,947.6,56,11.7,6.9,25.9,0,0
1640,73.22,86.72,59.72,1011.5,946.7,58,12.1,6.3,13,0,1
1641,72.5,87.8,62.6,1011.8,946.7,63,10.6,9.3,25.9,0,1
1642,74.48,82.4,60.8,1011.8,946.9,52,11.4,11.9,22.2,0,0
1643,71.06,78.8,60.440000000000005,1011.3,946.2,43,10.8,20.0,29.4,0,0
1644,69.08,77.0,61.7,1011.9,946.1,48,12.6,15.6,27.8,0,0
1645,69.25999999999999,78.8,58.1,1014.1,948.7,40,12.7,8.5,22.2,0,0
1646,70.7,82.4,55.04,1018.8,953.2,41,15.0,8.1,18.3,0,0
1647,75.38,89.6,57.2,1016.2,950.9,40,11.1,5.6,9.4,0,0
1648,79.16,91.4,61.7,1013,948.7,35,11.7,8.9,18.3,0,0
1649,78.98,87.8,68.0,1013.7,948.1,38,10.9,14.3,25.9,0,1
1650,77.18,88.34,62.6,1012.3,947.6,45,13.2,10.4,25.9,0,0
1651,74.48,86.0,68.0,1011.5,946.5,57,11.6,6.9,38.9,0,1
1652,74.3,86.9,59.0,1011,946.1,47,12.4,10.2,25.9,0,0
1653,77.36,89.6,59.0,1010.4,946,42,13.8,6.9,16.5,0,0
1654,76.82,86.72,65.12,1011.6,947.2,43,12.6,17.6,33.5,0,0
1655,75.2,87.8,60.08,1015.4,950.3,42,13.4,9.6,29.4,0,0
1656,77.54,92.3,60.8,1016.4,951.6,45,14.6,6.5,18.3,0,0
1657,83.48,97.16,64.4,1013.1,949,41,15.8,7.4,18.3,0,0
1658,86.36,100.03999999999999,68.72,1010.8,947.7,37,14.8,6.5,14.8,0,0
1659,86.9,102.2,70.7,1014,950.6,37,13.2,5.7,14.8,0,0
1660,88.52,104.36,70.88,1015.5,952.1,34,11.9,4.8,16.5,0,0
1661,89.78,105.44,73.04,1013.8,950.5,32,10.0,10.9,33.5,0,0
1662,89.41999999999999,104.0,69.08,1012.2,948.9,32,11.3,9.4,20.6,0,0
1663,87.44,104.0,68.0,1011.9,948.5,29,11.4,10.9,25.9,0,0
1664,85.64,102.2,67.1,1013.6,949.8,38,11.4,6.1,14.8,0,0
1665,88.7,107.96000000000001,67.64,1011.8,948.5,31,11.3,11.1,51.9,0,1
1666,83.84,90.68,78.8,1009.3,945.8,38,11.4,19.8,37,0,0
1667,77.18,88.52,62.6,1012.6,948,38,10.5,12.4,25.9,0,0
1668,80.24000000000001,95.0,61.7,1014.8,950.6,31,13.7,5.2,13,0,0
1669,84.2,100.03999999999999,68.0,1015.1,951.1,35,13.0,7.0,14.8,0,0
1670,87.08000000000001,102.2,66.56,1010.9,947.1,29,14.0,9.3,22.2,0,0
1671,86.18,100.4,71.6,1008.2,944.6,32,12.6,10.4,22.2,0,0
1672,83.48,97.88000000000001,65.12,1008.2,944.5,36,13.5,7.6,14.8,0,0
1673,84.02,96.44,68.36,1007.7,944.2,36,10.9,10.6,22.2,0,0
1674,83.12,95.0,69.8,1009.8,945.9,39,11.1,10.6,22.2,0,0
1675,80.78,91.4,62.6,1009.6,945.3,31,11.9,12.2,24.1,0,0
1676,76.82,87.8,59.0,1009.7,945.3,32,14.5,9.6,22.2,0,0
1677,77.9,89.6,66.2,1013.3,948.8,42,13.0,7.6,14.8,0,0
1678,77.72,90.32,62.959999999999994,1015.1,950.6,43,13.0,10.7,25.9,0,0
1679,78.08,89.6,63.32,1013.2,948.5,41,14.3,8.0,25.9,0,0
1680,77.36,90.5,64.4,1011.2,946.5,47,13.7,11.7,29.4,0,0
1681,78.98,87.8,69.8,1010.1,946,54,12.4,10.4,20.6,0,0
1682,75.92,89.6,63.32,1012.8,948.1,55,14.6,9.8,37,0,1
1683,80.6,93.2,64.4,1017.4,953.4,46,13.8,3.1,9.4,0,0
1684,83.48,98.6,65.3,1019.7,955.3,41,11.7,5.7,14.8,0,0
1685,84.74,98.6,70.52,1015.6,951.7,36,14.5,14.4,25.9,0,0
1686,80.24000000000001,92.48,67.64,1013,948.7,44,12.7,14.3,27.8,0,0
1687,80.78,95.0,66.2,1013.3,948.8,41,12.6,7.2,16.5,0,0
1688,82.75999999999999,99.32,68.0,1013.3,948.8,42,11.7,6.1,14.8,0,0
1689,82.94,95.9,67.1,1009.9,945.8,33,10.9,13.9,29.4,0,0
1690,78.98,92.84,61.88,1009.7,945.4,34,10.3,10.0,22.2,0,0
1691,80.24000000000001,91.4,66.92,1013.6,949,43,10.5,2.6,13,0,0
1692,78.98,91.4,68.0,1014,949.2,48,10.6,6.3,25.9,0,0
1693,73.58,84.91999999999999,64.4,1014.3,948.7,53,11.1,9.8,22.2,0,0
1694,70.88,82.4,59.72,1012.3,947,56,11.4,7.0,27.8,0,0
1695,72.14,85.46000000000001,61.16,1013.7,948.5,57,12.9,6.1,25.9,0,1
1696,74.84,86.0,61.16,1015.9,950.9,47,11.3,11.5,18.3,0,0
1697,73.94,89.6,57.56,1018.4,953.3,42,14.6,12.2,25.9,0,0
1698,76.64,90.32,61.16,1019.3,953.7,41,14.3,4.8,11.1,0,0
1699,78.25999999999999,92.48,50.0,1016,950.9,39,16.1,6.9,11.1,0,0
1700,75.74000000000001,90.5,61.519999999999996,1014.6,949.6,39,14.5,11.5,29.4,0,0
1701,72.32,89.6,55.4,1018.1,952.3,40,13.5,8.3,18.3,0,0
1702,75.2,89.6,56.84,1014.5,949.4,32,10.5,5.2,13,0,0
1703,76.46,88.88000000000001,62.6,1013.9,948.1,42,12.6,6.7,14.8,0,0
1704,76.82,90.32,61.7,1013.5,948.4,43,11.9,6.1,14.8,0,0
1705,79.52,91.4,66.2,1014.8,948.8,41,12.9,14.4,51.9,0,0
1706,78.25999999999999,87.8,65.48,1012.8,947.7,47,11.9,21.5,29.4,0,0
1707,70.7,78.8,60.8,1009.1,943.9,56,10.8,14.4,33.5,0,1
1708,63.14,71.6,54.68,1008.6,942.4,66,10.8,15.4,27.8,0,1
1709,66.92,71.6,59.72,1008.1,942.7,67,11.9,21.5,40.7,0,0
1710,69.25999999999999,77.0,61.7,1007.6,942.5,52,13.2,29.3,44.3,0,0
1711,66.38,77.0,54.5,1015.7,949.9,44,14.6,13.5,27.8,0,0
1712,66.74000000000001,81.5,47.3,1016.5,950.2,44,12.7,10.0,25.9,0,0
1713,68.18,80.24000000000001,52.52,1011.2,945.7,50,11.6,15.6,37,0,0
1714,70.16,80.6,56.48,1012.8,947,53,14.0,8.5,18.3,0,0
1715,66.38,75.2,53.6,1013.6,947.8,46,13.2,10.6,27.8,0,0
1716,64.22,73.4,50.0,1019.2,952.9,42,13.4,8.7,14.8,0,0
1717,67.28,81.32,48.56,1018.5,951.3,44,14.8,9.8,22.2,0,0
1718,68.0,77.72,55.4,1013.2,947.5,44,13.2,8.9,22.2,0,0
1719,65.48,75.56,55.04,1012.3,946.6,44,15.0,7.2,22.2,0,0
1720,59.36,68.36,51.8,1011.7,944.9,66,11.6,7.2,24.1,0,1
1721,59.18,68.0,53.6,1012.4,945.7,75,10.1,8.0,27.8,0,1
1722,55.94,63.32,42.8,1014.7,947.1,69,9.5,10.0,25.9,1,1
1723,60.62,69.8,50.0,1015.8,949.1,60,11.4,6.1,18.3,0,0
1724,61.7,73.4,46.04,1017.2,950.3,51,12.2,7.6,16.5,0,0
1725,63.86,73.4,51.8,1019.5,952.8,43,14.5,11.5,25.9,0,0
1726,60.440000000000005,69.8,46.4,1022,954.8,48,12.4,15.2,27.8,0,0
1727,61.34,73.4,47.120000000000005,1020.6,954.3,47,13.2,10.2,22.2,0,0
1728,60.62,69.8,50.0,1021.2,953.9,48,13.5,14.4,31.3,0,0
1729,57.92,71.6,44.6,1024.8,957.1,39,13.0,10.2,25.9,0,0
1730,60.62,77.0,39.2,1025.6,957.5,40,13.4,4.6,9.4,0,0
1731,65.3,82.4,44.6,1021.5,954.8,45,11.7,1.5,9.4,0,0
1732,69.8,83.48,52.879999999999995,1018,951.8,49,12.7,5.4,16.5,0,0
1733,69.8,82.4,54.68,1016.8,951.3,47,12.9,4.6,9.4,0,0
1734,70.52,84.2,53.6,1017.7,951.6,48,12.2,7.8,79.5,0,0
1735,69.25999999999999,82.94,55.4,1018.1,952.4,50,12.9,10.0,22.2,0,1
1736,71.78,81.5,60.440000000000005,1018.8,953.3,50,13.0,9.4,24.1,0,0
1737,67.28,77.72,53.6,1016.8,950.4,51,11.4,12.0,27.8,0,0
1738,64.94,72.68,55.4,1015.3,949.1,53,12.6,7.4,24.1,0,0
1739,64.94,77.0,49.28,1018.8,952.6,55,12.7,6.1,11.1,0,0
1740,65.3,78.8,51.8,1023.1,956.5,55,11.3,5.7,14.8,0,0
1741,65.12,77.72,49.64,1024,957.1,57,13.5,8.9,18.3,0,0
1742,65.3,78.8,51.44,1022,955.2,59,11.6,5.2,11.1,0,0
1743,65.84,80.6,48.56,1018.7,952.6,49,12.6,4.8,14.8,0,0
1744,65.12,74.12,54.68,1019.1,952.6,58,10.6,7.2,24.1,0,0
1745,64.75999999999999,73.4,55.04,1019.6,952.9,55,12.1,2.6,11.1,0,1
1746,61.34,73.4,46.4,1019.4,952.3,55,11.4,5.9,9.4,0,0
1747,59.540000000000006,68.0,50.0,1020.5,953.3,72,11.1,5.9,13,0,1
1748,59.9,72.32,46.4,1022.7,955.2,63,11.1,3.5,7.6,0,0
1749,58.64,73.4,44.6,1020.9,953.4,58,10.3,2.2,11.1,0,0
1750,59.72,77.0,42.8,1024.9,957.2,56,10.0,2.0,7.6,0,0
1751,62.959999999999994,79.52,44.6,1029,961.6,51,12.4,5.4,18.3,0,0
1752,66.56,79.16,50.0,1025.6,959.7,49,12.2,6.3,14.8,0,0
1753,61.88,73.75999999999999,48.92,1023.9,956.6,53,13.0,4.3,11.1,0,0
1754,59.18,70.7,47.120000000000005,1019.8,952.3,59,10.8,3.1,9.4,0,0
1755,58.64,71.6,46.4,1017,951,55,10.9,6.3,40.7,0,0
1756,58.82,71.6,46.4,1019.9,952.7,53,11.7,8.0,18.3,0,0
1757,59.18,63.32,55.04,1018.6,951.9,78,9.7,12.2,27.8,0,1
1758,62.24,69.98,58.28,1020.4,953.7,78,9.2,6.5,24.1,0,0
1759,60.08,71.6,53.6,1019.7,952.8,72,10.3,6.5,14.8,0,0
1760,61.88,76.46,47.84,1022,955.2,59,10.3,9.3,33.5,0,0
1761,62.959999999999994,75.2,51.8,1020.3,953.6,60,11.7,7.2,18.3,0,0
1762,57.74,68.0,46.4,1018.8,951.6,64,11.1,6.9,22.2,0,0
1763,54.86,68.72,42.08,1019.2,951.7,62,10.8,5.4,11.1,0,0
1765,59.0,71.06,47.66,1021.1,953.7,63,11.7,5.2,11.1,0,0
1766,59.9,73.04,48.2,1017.8,950.7,61,11.3,6.9,22.2,0,0
1767,60.26,72.86,45.86,1019.3,952.3,56,10.8,5.9,18.3,0,0
1768,58.64,72.68,44.6,1019.4,952.2,54,10.8,7.0,18.3,0,0
1769,51.44,66.56,37.4,1021.8,954,56,13.2,5.2,11.1,0,0
1770,51.8,66.2,39.2,1026.3,958.3,62,12.6,4.8,7.6,0,0
1771,53.06,69.62,39.2,1026.9,958.3,51,10.9,4.3,7.6,0,0
1772,54.86,76.1,37.76,1019.4,951.4,39,10.6,3.7,13,0,0
1773,56.48,68.9,46.4,1013.9,946.6,45,10.3,5.7,25.9,0,1
1774,54.14,60.8,50.0,1007.8,939.4,85,9.0,9.8,40.7,0,1
1775,54.68,57.74,50.0,1001.6,934.2,85,9.2,26.3,37,0,1
1776,48.56,52.52,44.06,1011.2,943.4,81,11.3,14.4,27.8,0,1
1777,47.120000000000005,55.4,39.2,1024.9,955.9,82,8.5,6.9,14.8,1,0
1778,47.3,53.6,41.18,1023.5,954.4,86,4.5,2.6,9.4,1,0
